user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
katieericson,Katie Ericson,814917323303723009,2016-12-30 19:33:24,/katieericson/status/814917323303723009,0,0,0,hooray!!! Thank you for letting me know! I'll stop refreshing the page until Jan 5th then! ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">hooray!!! Thank you for letting me know! I'll stop refreshing the page until Jan 5th then! <img alt=""😝"" aria-label=""Emoji: Face with stuck-out tongue and tightly-closed eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f61d.png"" title=""Face with stuck-out tongue and tightly-closed eyes""/></p>"
cody_weiss,Cody Weiss,814917272712056832,2016-12-30 19:33:12,/cody_weiss/status/814917272712056832,0,1,0,@SouthwestAir Trying to check in 4 flight. Hit check in and the icon keeps circling and stalls. Successfully checked in someone else so idk,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> Trying to check in 4 flight. Hit check in and the icon keeps circling and stalls. Successfully checked in someone else so idk</p>"
maccracken,Andy MacCracken,814916351966007296,2016-12-30 19:29:33,/maccracken/status/814916351966007296,0,1,0,.@SouthwestAir yeah it's been well over 20 minutes and there's still no info about when or where to expect bags @BWI_Airport,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> yeah it's been well over 20 minutes and there's still no info about when or where to expect bags <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20708051"" dir=""ltr"" href=""/BWI_Airport""><s>@</s><b>BWI_Airport</b></a></p>"
MrsJamesNow,HoneeeSuckle,814916281036050432,2016-12-30 19:29:16,/MrsJamesNow/status/814916281036050432,0,1,0,@SouthwestAir help! Deducted points for a refund that I didn't request or get. Called SWA rep said the last activity she saw was for 12/17pic.twitter.com/niswiKt9yb,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> help! Deducted points for a refund that I didn't request or get. Called SWA rep said the last activity she saw was for 12/17<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/niswiKt9yb"">pic.twitter.com/niswiKt9yb</a></p>"
jthoreau,Thordiculous,814914754791743489,2016-12-30 19:23:12,/jthoreau/status/814914754791743489,0,1,0,"no. the problem is that my kids and I were forced to stay in Columbus, OH for two nights--i incurred significant charges","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">no. the problem is that my kids and I were forced to stay in Columbus, OH for two nights--i incurred significant charges</p>"
_airlines_,Airlines News,814914495529136128,2016-12-30 19:22:10,/_airlines_/status/814914495529136128,0,0,0,#SouthwestAirlines Southwest facilities technicians narrowly reject contract deal. Read more: http://owler.us/ab1fV0  $LUV,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SouthwestAirlines?src=hash""><s>#</s><b><strong>SouthwestAirlines</strong></b></a> Southwest facilities technicians narrowly reject contract deal. Read more: <a class=""twitter-timeline-link"" data-expanded-url=""http://owler.us/ab1fV0"" dir=""ltr"" href=""https://t.co/gHgfylDhKa"" rel=""nofollow noopener"" target=""_blank"" title=""http://owler.us/ab1fV0""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">owler.us/ab1fV0</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-cashtag pretty-link js-nav"" data-query-source=""cashtag_click"" dir=""ltr"" href=""/search?q=%24LUV&amp;src=ctag""><s>$</s><b>LUV</b></a></p>"
BizWrighter,Kelly Wright,814914104280256512,2016-12-30 19:20:37,/BizWrighter/status/814914104280256512,0,1,0,"@SouthwestAir Our return trip MCI-DEN-TUS on 12/28 was so much more pleasant. Lots of smiles from employees & flight attendants, thank you!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> Our return trip MCI-DEN-TUS on 12/28 was so much more pleasant. Lots of smiles from employees &amp; flight attendants, thank you!</p>"
jthoreau,Thordiculous,814913287834005504,2016-12-30 19:17:22,/jthoreau/status/814913287834005504,0,1,0,"@SouthwestAir so when a SWA flight is cancelled because of ""late equipment maintenance"" should the customer incur charges as a result?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> so when a SWA flight is cancelled because of ""late equipment maintenance"" should the customer incur charges as a result?</p>"
cjderosa,Charles DeRosa,814913194208571392,2016-12-30 19:17:00,/cjderosa/status/814913194208571392,0,1,0,@SouthwestAir Luggage service at Denver Airport's train arrival area is brilliant. Thanks!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> Luggage service at Denver Airport's train arrival area is brilliant. Thanks!</p>"
nate_june,Nathan June,814912091891105792,2016-12-30 19:12:37,/nate_june/status/814912091891105792,0,0,0,"apparently the flight crew was too busy, but they made sure to give me some wipes so I could clean it up myself.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">apparently the flight crew was too busy, but they made sure to give me some wipes so I could clean it up myself.</p>"
DannLemerand,Dann R. Lemerand,814911418122256392,2016-12-30 19:09:57,/DannLemerand/status/814911418122256392,1,0,0,@SouthwestAir blames @Chase and @Chase blames @SouthwestAir for me not getting a Companion Pass for 2017. #Frustrated #StuckInTheMiddle,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> blames <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""274673392"" dir=""ltr"" href=""/Chase""><s>@</s><b>Chase</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""274673392"" dir=""ltr"" href=""/Chase""><s>@</s><b>Chase</b></a> blames <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> for me not getting a Companion Pass for 2017. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Frustrated?src=hash""><s>#</s><b>Frustrated</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StuckInTheMiddle?src=hash""><s>#</s><b>StuckInTheMiddle</b></a></p>"
nate_june,Nathan June,814909725053775872,2016-12-30 19:03:13,/nate_june/status/814909725053775872,0,1,0,"@SouthwestAir hey guys, this is a pretty dirty seat.pic.twitter.com/MHlElVuDRE","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> hey guys, this is a pretty dirty seat.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/MHlElVuDRE"">pic.twitter.com/MHlElVuDRE</a></p>"
_flsportsguy,flsportsguy,814909493754658816,2016-12-30 19:02:18,/_flsportsguy/status/814909493754658816,0,0,0,,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><img alt=""😍"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/></p>"
shandee123,Shandee Chernow,814908683226259457,2016-12-30 18:59:05,/shandee123/status/814908683226259457,0,0,0,Glad southwest is willing to lose obviously long time loyal customers. Hello American airlines!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Glad southwest is willing to lose obviously long time loyal customers. Hello American airlines!</p>"
denniskneale,Dennis Kneale,814908458206171136,2016-12-30 18:58:11,/denniskneale/status/814908458206171136,0,1,0,"also guys, nice pickup on my @JetBlue rant---is that great bot software? Or human touch? Am betting on the bot, bebbe!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">also guys, nice pickup on my <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""6449282"" dir=""ltr"" href=""/JetBlue""><s>@</s><b>JetBlue</b></a> rant---is that great bot software? Or human touch? Am betting on the bot, bebbe!</p>"
AllHailBails,Master Bailey Walker,814907217963085824,2016-12-30 18:53:15,/AllHailBails/status/814907217963085824,0,0,0,head over to Malta right now and it could be tonight,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">head over to Malta right now and it could be tonight</p>"
AllHailBails,Master Bailey Walker,814906695348551680,2016-12-30 18:51:11,/AllHailBails/status/814906695348551680,0,1,0,@SouthwestAir please start flying more places so I never have to use another airline. I miss you.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> please start flying more places so I never have to use another airline. I miss you.</p>"
shandee123,Shandee Chernow,814906243684843520,2016-12-30 18:49:23,/shandee123/status/814906243684843520,0,2,0,Six weeks to post... Need to book a 2017 flight! With a companion...,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Six weeks to post... Need to book a 2017 flight! With a companion...</p>"
cadytime,Michael Cady,814905700895768576,2016-12-30 18:47:13,/cadytime/status/814905700895768576,0,0,0,Thanks to the team at #bwi #southwestairlines baggage services for finding my iPad on the plane… https://www.instagram.com/p/BOpuEfvBMsj/ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thanks to the team at <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bwi?src=hash""><s>#</s><b>bwi</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/southwestairlines?src=hash""><s>#</s><b><strong>southwestairlines</strong></b></a> baggage services for finding my iPad on the plane… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BOpuEfvBMsj/"" dir=""ltr"" href=""https://t.co/5Y2jqidjai"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BOpuEfvBMsj/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BOpuEfvBMsj/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
Wiseowl25,Charlene Fetzer,814905262167457792,2016-12-30 18:45:29,/Wiseowl25/status/814905262167457792,0,1,0,@SouthwestAir you forever have my loyalty flying within the US,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> you forever have my loyalty flying within the US</p>"
shandee123,Shandee Chernow,814904609256767488,2016-12-30 18:42:53,/shandee123/status/814904609256767488,0,1,0,"@SouthwestAir Please help me? I've spent the last 4 years with a companion pass and am now 614 points short. Lots of time on hold, no help.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> Please help me? I've spent the last 4 years with a companion pass and am now 614 points short. Lots of time on hold, no help.</p>"
DeeperThrottle,Deeper Throttle,814904578059681793,2016-12-30 18:42:46,/DeeperThrottle/status/814904578059681793,0,1,0,"Meanwhile, we're st risk of missing a wedding! Thanks Again . . .","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Meanwhile, we're st risk of missing a wedding! Thanks Again . . .</p>"
GabeRibera1,Gabe Ribera,814904337486839808,2016-12-30 18:41:48,/GabeRibera1/status/814904337486839808,1,0,0,@SouthwestAir . Amazing flight home. Not sure what shot is better. But i will say there is beauty up above.pic.twitter.com/RvAUbsrDiJ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> . Amazing flight home. Not sure what shot is better. But i will say there is beauty up above.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/RvAUbsrDiJ"">pic.twitter.com/RvAUbsrDiJ</a></p>"
nsulack,Nathan Sulack,814902899688013825,2016-12-30 18:36:06,/nsulack/status/814902899688013825,0,1,0,@SouthwestAir I transferred Chase points to my RR account last Saturday - yet they still aren't available! What is going on?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> I transferred Chase points to my RR account last Saturday - yet they still aren't available! What is going on?</p>"
katieaune,Katie Aune,814901809676505088,2016-12-30 18:31:46,/katieaune/status/814901809676505088,0,1,0,"you guys need to do like the hotels do & give status on a rolling basis, not starting over new each year! :)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">you guys need to do like the hotels do &amp; give status on a rolling basis, not starting over new each year! :)</p>"
MissTaxCat,Jina Etienne,814901212076195845,2016-12-30 18:29:23,/MissTaxCat/status/814901212076195845,0,1,0,Hey @SouthwestAir - I'm back!! Flying w/my sweetie for dinner in Boston. #AListPreferred here I come! pic.twitter.com/ePa3RbhxEl,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hey <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> - I'm back!! Flying w/my sweetie for dinner in Boston. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AListPreferred?src=hash""><s>#</s><b>AListPreferred</b></a> here I come! <img alt=""😉"" aria-label=""Emoji: Winking face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f609.png"" title=""Winking face""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ePa3RbhxEl"">pic.twitter.com/ePa3RbhxEl</a></p>"
InspiredxHope,𝒦,814901193436561409,2016-12-30 18:29:19,/InspiredxHope/status/814901193436561409,0,1,0,it doesn't tell me how to get to it.. when I was on my flight I connected to the wifi but it doesn't say where to go for tv,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">it doesn't tell me how to get to it.. when I was on my flight I connected to the wifi but it doesn't say where to go for tv</p>"
jnkelly77,JoNi Kelly,814901178903339008,2016-12-30 18:29:15,/jnkelly77/status/814901178903339008,0,1,0,@SouthwestAir Costa Rica in Jan for mom's 60th.  Family's 1st trip ANYWHERE!  Everyone excited & nervous.  1st time on plane for most.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> Costa Rica in Jan for mom's 60th.  Family's 1st trip ANYWHERE!  Everyone excited &amp; nervous.  1st time on plane for most.</p>"
_christiansnow,Christian Snow,814899871056560129,2016-12-30 18:24:04,/_christiansnow/status/814899871056560129,0,0,0,Hello. I'll send you guys a message now. Thanks for reaching out.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hello. I'll send you guys a message now. Thanks for reaching out.</p>"
JimWehner,James Wehner,814899465983139840,2016-12-30 18:22:27,/JimWehner/status/814899465983139840,0,0,0,nice touch,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">nice touch</p>"
jonathanshank,Jonathan Shank,814898236078964736,2016-12-30 18:17:34,/jonathanshank/status/814898236078964736,0,0,0,flying in about 3 hours. Can't wait to watch!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">flying in about 3 hours. Can't wait to watch!</p>"
arodden,Aimee Rodden,814898169947373568,2016-12-30 18:17:18,/arodden/status/814898169947373568,0,1,0,"Lol, I suppose we'll make due until we arrive at @UniversalORL... See you tomorrow! ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Lol, I suppose we'll make due until we arrive at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""125988399"" dir=""ltr"" href=""/UniversalORL""><s>@</s><b>UniversalORL</b></a>... <img alt=""🍻"" aria-label=""Emoji: Clinking beer mugs"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f37b.png"" title=""Clinking beer mugs""/>See you tomorrow! <img alt=""🛫"" aria-label=""Emoji: Airplane departure"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f6eb.png"" title=""Airplane departure""/></p>"
InspiredxHope,𝒦,814897535105966080,2016-12-30 18:14:47,/InspiredxHope/status/814897535105966080,0,1,0,how do you watch tv for free on flights?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">how do you watch tv for free on flights?</p>"
Evan_Data,Evan McLain,814897506408628225,2016-12-30 18:14:40,/Evan_Data/status/814897506408628225,0,1,0,flight 4289 from DEN to SEA thanks!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">flight 4289 from DEN to SEA thanks!</p>"
World_Of_Wool,Brittany Boyer,814897020171264000,2016-12-30 18:12:44,/World_Of_Wool/status/814897020171264000,0,0,0,DM?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und"">DM?</p>"
DeeperThrottle,Deeper Throttle,814896879183990784,2016-12-30 18:12:10,/DeeperThrottle/status/814896879183990784,0,1,0,Unbelievable! Cannot guarantee the 1400 to KLAX will even depart! TOTAL disregard for customers. Profits ahead of service.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Unbelievable! Cannot guarantee the 1400 to KLAX will even depart! TOTAL disregard for customers. Profits ahead of service.</p>"
arodden,Aimee Rodden,814896637260664832,2016-12-30 18:11:13,/arodden/status/814896637260664832,0,1,0,"Is that an in-flight option (), or do we have to wait until we land at MCO?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Is that an in-flight option (<img alt=""🙏🏼"" aria-label=""Emoji: Person with folded hands (medium light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64f-1f3fc.png"" title=""Person with folded hands (medium light skin tone)""/>), or do we have to wait until we land at MCO?</p>"
ScottSheridan6,Scott Sheridan,814896472533700608,2016-12-30 18:10:33,/ScottSheridan6/status/814896472533700608,0,1,0,disappointed to see you no longer have the Golf Channel.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">disappointed to see you no longer have the Golf Channel.</p>"
RADeLisle,RADeLisle,814896169142915072,2016-12-30 18:09:21,/RADeLisle/status/814896169142915072,0,1,0,it's official!  Yay for 2017 ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">it's official!  Yay for 2017 <img alt=""🛫"" aria-label=""Emoji: Airplane departure"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f6eb.png"" title=""Airplane departure""/></p>"
ZFleischmann,Zakk,814895336468738048,2016-12-30 18:06:02,/ZFleischmann/status/814895336468738048,0,0,0,@SouthwestAir is worth it for the jokes,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> is <img alt=""💯"" aria-label=""Emoji: Hundred points symbol"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4af.png"" title=""Hundred points symbol""/>worth it for the jokes</p>"
ServiceChatter,X-pert Manace,814895232689012736,2016-12-30 18:05:38,/ServiceChatter/status/814895232689012736,0,0,0,that's too bad. I know I would personally use MDT-MDW and MDT-FLL,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">that's too bad. I know I would personally use MDT-MDW and MDT-FLL</p>"
DeeperThrottle,Deeper Throttle,814894550892376065,2016-12-30 18:02:55,/DeeperThrottle/status/814894550892376065,0,0,0,Why don't you just cancel the flight. We both know that's where this is heading for. #SWASUCKS,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why don't you just cancel the flight. We both know that's where this is heading for. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SWASUCKS?src=hash""><s>#</s><b>SWASUCKS</b></a></p>"
ashsilver_,Ashley Silver,814894256682893317,2016-12-30 18:01:45,/ashsilver_/status/814894256682893317,0,2,0,@SouthwestAir -worst flight thanks to the drunk lady spilling her jack&Coke on us while watching tv @ full vol. w/o headphones #happynewyear,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> -worst flight thanks to the drunk lady spilling her jack&amp;Coke on us while watching tv @ full vol. w/o headphones <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/happynewyear?src=hash""><s>#</s><b>happynewyear</b></a></p>"
World_Of_Wool,Brittany Boyer,814893877534466048,2016-12-30 18:00:15,/World_Of_Wool/status/814893877534466048,0,1,0,"@SouthwestAir  I have been on hold for over an hour and hung up on twice, I just need to know when I will get my refund #rediculous","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a>  I have been on hold for over an hour and hung up on twice, I just need to know when I will get my refund <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/rediculous?src=hash""><s>#</s><b>rediculous</b></a></p>"
brian27alvarez,Brian Alvarez,814893811818172416,2016-12-30 17:59:59,/brian27alvarez/status/814893811818172416,0,1,0,just used it today on my flight from TPA to FLL! Awesome watching @SportsCenter on a Southwest flight! #finally #southwest,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">just used it today on my flight from TPA to FLL! Awesome watching <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""26257166"" dir=""ltr"" href=""/SportsCenter""><s>@</s><b>SportsCenter</b></a> on a Southwest flight! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/finally?src=hash""><s>#</s><b>finally</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/southwest?src=hash""><s>#</s><b>southwest</b></a></p>"
Evan_Data,Evan McLain,814893284631998464,2016-12-30 17:57:53,/Evan_Data/status/814893284631998464,0,3,0,@SouthwestAir flight 4289 is delayed for lack of crew... Help us get our family home!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> flight 4289 is delayed for lack of crew... Help us get our family home!</p>"
EmilyBoicePhD,Emily Boice,814893138024108032,2016-12-30 17:57:18,/EmilyBoicePhD/status/814893138024108032,0,1,0,Yeh I was good until they were < than pleasant. I'm so pissed now. That I was treated like that! we waited for +30. u didn't wait 3 min 4us!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yeh I was good until they were &lt; than pleasant. I'm so pissed now. That I was treated like that! we waited for +30. u didn't wait 3 min 4us!</p>"
rm1evo,rm1evo,814892536640651268,2016-12-30 17:54:55,/rm1evo/status/814892536640651268,0,1,0,what is their Twitter address?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">what is their Twitter address?</p>"
greenSTATw,Alan Greenstein of Support Our #creatives,814891028440293376,2016-12-30 17:48:55,/greenSTATw/status/814891028440293376,0,0,1,Congrats @TawannaBSmith . @SouthwestAir is always my first choice.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Congrats <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""40625160"" dir=""ltr"" href=""/TawannaBSmith""><s>@</s><b>TawannaBSmith</b></a> . <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> is always my first choice.</p>"
EmilyBoicePhD,Emily Boice,814890952967892992,2016-12-30 17:48:37,/EmilyBoicePhD/status/814890952967892992,0,1,0,@SouthwestAir and now I'm bumped to the back of the boarding line. Total bs.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> and now I'm bumped to the back of the boarding line. Total bs.</p>"
